wall_time,step,value
1776792942.2745569,720896,0.9650781154632568
1776792948.4931772,733184,0.9654296636581421
1776792952.580056,741376,0.9654296636581421
1776792958.75555,753664,0.9653124809265137
1776792962.8941529,761856,0.9650781154632568
1776792967.046956,770048,0.9650781154632568
1776792973.188145,782336,0.9646093845367432
1776792977.2807229,790528,0.9646093845367432
1776792983.4936519,802816,0.9644922018051147
1776792987.5776398,811008,0.9653124809265137
1776792993.767354,823296,0.96484375
1776792997.918748,831488,0.9646093845367432
1776793004.082196,843776,0.9650781154632568
1776793008.221668,851968,0.9649609327316284
1776793012.327254,860160,0.9643750190734863
1776793018.504788,872448,0.9653124809265137
1776793022.671964,880640,0.9653124809265137
1776793028.841933,892928,0.96484375
1776793032.960426,901120,0.9649609327316284
1776793039.155422,913408,0.9642578363418579
1776793043.296365,921600,0.9644922018051147
1776793049.476683,933888,0.9644922018051147
1776793053.624396,942080,0.9644922018051147
1776793057.761755,950272,0.9646093845367432
1776793063.894211,962560,0.9643750190734863
1776793068.001803,970752,0.9640234112739563
1776793074.314837,983040,0.868359386920929
1776793078.4069471,991232,0.9646093845367432
1776793084.5900211,1003520,0.9646093845367432
1776793088.719944,1011712,0.9653124809265137
1776793094.879072,1024000,0.9649609327316284
1776793098.98233,1032192,0.96484375
1776793103.156689,1040384,0.9642578363418579
1776793109.309363,1052672,0.9647265672683716
1776793113.4600902,1060864,0.9626171588897705
1776793119.6202931,1073152,0.9653124809265137
1776793123.7738922,1081344,0.9656640887260437
1776793129.929444,1093632,0.9655468463897705
1776793134.043853,1101824,0.9650781154632568
1776793138.151098,1110016,0.9643750190734863
1776793144.357829,1122304,0.9655468463897705
1776793148.465504,1130496,0.9653124809265137
1776793154.601158,1142784,0.9657812714576721
1776793158.768833,1150976,0.9649609327316284
1776793164.9539158,1163264,0.9646093845367432
1776793169.078135,1171456,0.9637890458106995
1776793175.290613,1183744,0.9649609327316284
1776793179.614075,1191936,0.9642578363418579
1776793183.842806,1200128,0.9642578363418579
1776793190.0257301,1212416,0.9646093845367432
1776793194.1248882,1220608,0.9656640887260437
1776793200.234336,1232896,0.9655468463897705
1776793204.945539,1241088,0.9653124809265137
1776793210.993224,1253376,0.9662500023841858
1776793215.075066,1261568,0.9657812714576721
1776793221.1664598,1273856,0.9658984541893005
1776793225.301891,1282048,0.9657812714576721
1776793229.396333,1290240,0.9656640887260437
1776793235.509255,1302528,0.9656640887260437
1776793239.562835,1310720,0.9654296636581421
1776793245.773654,1323008,0.9651952981948853
1776793249.830562,1331200,0.9656640887260437
1776793255.931833,1343488,0.9661328196525574
1776793260.06192,1351680,0.9664843678474426
1776793266.190111,1363968,0.9658984541893005
1776793270.226443,1372160,0.9661328196525574
1776793274.2749429,1380352,0.9669530987739563
1776793280.364209,1392640,0.966601550579071
1776793284.465491,1400832,0.9661328196525574
1776793290.629483,1413120,0.9658984541893005
1776793294.678165,1421312,0.966601550579071
1776793300.764566,1433600,0.9667187333106995
1776793304.8599548,1441792,0.9667187333106995
1776793310.9264588,1454080,0.9667187333106995
1776793314.991153,1462272,0.9668359160423279
1776793319.067434,1470464,0.9669530987739563
1776793325.188977,1482752,0.9668359160423279
1776793329.2824042,1490944,0.9664843678474426
1776793335.308186,1503232,0.9669530987739563
1776793339.4260201,1511424,0.9669530987739563
1776793345.505024,1523712,0.9664843678474426
1776793349.577121,1531904,0.9664843678474426
1776793353.6832042,1540096,0.9664843678474426
1776793359.759397,1552384,0.966601550579071
1776793363.900872,1560576,0.9664843678474426
1776793369.995021,1572864,0.966015636920929
1776793374.0979478,1581056,0.9662500023841858
1776793380.3339689,1593344,0.8698828220367432
1776793384.393064,1601536,0.966601550579071
1776793390.481235,1613824,0.9669530987739563
1776793394.530974,1622016,0.9650781154632568
1776793398.672657,1630208,0.9667187333106995
1776793404.766078,1642496,0.9669530987739563
1776793408.8363671,1650688,0.9668359160423279
1776793414.95428,1662976,0.9669530987739563
1776793419.012296,1671168,0.966601550579071
1776793425.097125,1683456,0.9669530987739563
1776793429.213846,1691648,0.9669530987739563
1776793435.270895,1703936,0.9669530987739563
1776793439.334028,1712128,0.9662500023841858
1776793443.435717,1720320,0.9668359160423279
1776793449.553237,1732608,0.9664843678474426
1776793453.608897,1740800,0.9668359160423279
1776793459.714247,1753088,0.966601550579071
1776793463.879599,1761280,0.966015636920929
1776793470.030508,1773568,0.9661328196525574
1776793474.168871,1781760,0.9664843678474426
1776793480.234039,1794048,0.9664843678474426
1776793484.543087,1802240,0.9664843678474426
1776793488.5176551,1810432,0.9668359160423279
1776793494.42396,1822720,0.9658984541893005
1776793498.426083,1830912,0.966015636920929
1776793504.3692548,1843200,0.9661328196525574
1776793508.4310431,1851392,0.9664843678474426
1776793514.368608,1863680,0.966015636920929
1776793518.379721,1871872,0.9664843678474426
1776793523.5980449,1880064,0.9664843678474426
1776793530.073052,1892352,0.966015636920929
1776793534.249461,1900544,0.9656640887260437
1776793540.516563,1912832,0.9668359160423279
1776793544.684799,1921024,0.9658984541893005
1776793550.78393,1933312,0.9669530987739563
1776793554.951333,1941504,0.9668359160423279
1776793561.0822551,1953792,0.9669530987739563
1776793565.181963,1961984,0.9668359160423279
1776793569.302154,1970176,0.9667187333106995
1776793575.60917,1982464,0.966601550579071
1776793579.8073092,1990656,0.966601550579071
1776793586.005425,2002944,0.966601550579071
1776793590.150669,2011136,0.9668359160423279
1776793596.270486,2023424,0.9668359160423279
1776793600.388906,2031616,0.9667187333106995
1776793606.513083,2043904,0.9667187333106995
1776793610.677931,2052096,0.9661328196525574
1776793614.741778,2060288,0.9662500023841858
1776793620.8708138,2072576,0.9654296636581421
1776793625.315202,2080768,0.966601550579071
1776793631.486094,2093056,0.9667187333106995
1776793635.7226639,2101248,0.966601550579071
1776793641.856643,2113536,0.966015636920929
1776793646.020006,2121728,0.9667187333106995
1776793652.1718342,2134016,0.9661328196525574
1776793656.27582,2142208,0.9662500023841858
1776793660.448148,2150400,0.9662500023841858
1776793666.5641768,2162688,0.9662500023841858
1776793670.693515,2170880,0.9658984541893005
1776793676.784993,2183168,0.9668359160423279
1776793680.906048,2191360,0.9664843678474426
1776793687.071074,2203648,0.9668359160423279
1776793691.157535,2211840,0.9664843678474426
1776793695.280701,2220032,0.9664843678474426
1776793701.420255,2232320,0.9654296636581421
1776793705.5187469,2240512,0.9655468463897705
1776793711.669014,2252800,0.9655468463897705
1776793715.8038888,2260992,0.966015636920929
1776793721.996145,2273280,0.9661328196525574
1776793726.081194,2281472,0.9658984541893005
1776793732.2484338,2293760,0.9651952981948853
1776793736.3133209,2301952,0.9653124809265137
1776793740.462556,2310144,0.9656640887260437
1776793746.625545,2322432,0.9654296636581421
1776793750.705069,2330624,0.9654296636581421
1776793757.050896,2342912,0.9653124809265137
1776793761.17091,2351104,0.9653124809265137
1776793767.344001,2363392,0.9651952981948853
1776793771.4577239,2371584,0.9651952981948853
1776793777.613649,2383872,0.9654296636581421
1776793781.706815,2392064,0.9653124809265137
1776793785.848504,2400256,0.9650781154632568
1776793791.985545,2412544,0.9644922018051147
1776793796.037379,2420736,0.9656640887260437
1776793802.201668,2433024,0.9662500023841858
1776793806.338399,2441216,0.9655468463897705
1776793812.510473,2453504,0.9651952981948853
1776793816.667993,2461696,0.9653124809265137
1776793822.819977,2473984,0.9653124809265137
1776793826.947128,2482176,0.9653124809265137
1776793831.057816,2490368,0.9654296636581421
1776793837.203372,2502656,0.9653124809265137
1776793841.283277,2510848,0.9650781154632568
1776793847.412276,2523136,0.9654296636581421
1776793851.5342,2531328,0.9654296636581421
1776793857.639839,2543616,0.9650781154632568
1776793861.848469,2551808,0.9650781154632568
1776793865.92977,2560000,0.9653124809265137
1776793872.03136,2572288,0.9654296636581421
1776793876.1659021,2580480,0.9654296636581421
1776793882.3876538,2592768,0.9649609327316284
1776793886.482134,2600960,0.963671863079071
1776793892.676657,2613248,0.9647265672683716
1776793896.8239942,2621440,0.9646093845367432
1776793902.9322188,2633728,0.9643750190734863
1776793907.055815,2641920,0.9643750190734863
1776793911.1839979,2650112,0.9650781154632568
1776793917.2933419,2662400,0.9646093845367432
1776793921.424843,2670592,0.9644922018051147
1776793927.5546958,2682880,0.9646093845367432
1776793931.691346,2691072,0.9649609327316284
1776793937.842339,2703360,0.9651952981948853
1776793941.969197,2711552,0.9644922018051147
1776793948.127305,2723840,0.9642578363418579
1776793952.239628,2732032,0.9643750190734863
1776793956.786816,2740224,0.9643750190734863
1776793962.951617,2752512,0.9643750190734863
1776793967.111116,2760704,0.9644922018051147
1776793973.281913,2772992,0.9649609327316284
1776793977.373128,2781184,0.96484375
1776793983.5337641,2793472,0.9644922018051147
1776793987.6278179,2801664,0.9644922018051147
1776793993.751978,2813952,0.9643750190734863
1776793997.845263,2822144,0.9644922018051147
1776794002.016856,2830336,0.9644922018051147
1776794008.13801,2842624,0.9641406536102295
1776794012.260962,2850816,0.9644922018051147
1776794018.436146,2863104,0.9643750190734863
1776794022.513559,2871296,0.9643750190734863
1776794028.635927,2883584,0.9641406536102295
1776794032.791956,2891776,0.9641406536102295
1776794038.918709,2904064,0.9641406536102295
1776794043.082519,2912256,0.9642578363418579
1776794047.1860979,2920448,0.9641406536102295
1776794053.299692,2932736,0.9641406536102295
1776794057.414214,2940928,0.9642578363418579
1776794063.583856,2953216,0.9647265672683716
1776794067.689354,2961408,0.9647265672683716
1776794073.859085,2973696,0.9644922018051147
1776794077.950602,2981888,0.9643750190734863
1776794082.0843909,2990080,0.9644922018051147
1776794088.197121,3002368,0.9647265672683716
1776794092.377971,3010560,0.9642578363418579
1776794098.479291,3022848,0.9642578363418579
1776794102.619406,3031040,0.9640234112739563
1776794108.7533739,3043328,0.9640234112739563
1776794112.874339,3051520,0.9644922018051147
1776794119.015747,3063808,0.9651952981948853
1776794123.144452,3072000,0.9654296636581421
1776794127.2577899,3080192,0.9654296636581421
1776794133.382101,3092480,0.9655468463897705
1776794137.49849,3100672,0.9654296636581421
1776794143.673648,3112960,0.9654296636581421
1776794147.780504,3121152,0.9654296636581421
1776794153.9278688,3133440,0.9654296636581421
1776794158.003534,3141632,0.9655468463897705
1776794164.2079191,3153920,0.9655468463897705
1776794168.2958348,3162112,0.9655468463897705
1776794172.39265,3170304,0.9655468463897705
1776794178.5575712,3182592,0.9654296636581421
1776794182.7232819,3190784,0.9654296636581421
1776794188.847599,3203072,0.9657812714576721
1776794192.966728,3211264,0.9661328196525574
1776794199.0876858,3223552,0.9655468463897705
1776794203.195649,3231744,0.9655468463897705
1776794209.318934,3244032,0.9657812714576721
1776794213.4409978,3252224,0.9657812714576721
1776794217.551384,3260416,0.9657812714576721
1776794223.6880698,3272704,0.9655468463897705
1776794227.797578,3280896,0.9657812714576721
1776794233.964843,3293184,0.9658984541893005
1776794238.063045,3301376,0.9654296636581421
1776794244.2456331,3313664,0.9658984541893005
1776794248.3657112,3321856,0.9661328196525574
1776794252.49136,3330048,0.9664843678474426
1776794258.6498291,3342336,0.9664843678474426
1776794262.752823,3350528,0.966601550579071
1776794268.8648288,3362816,0.9661328196525574
1776794272.997719,3371008,0.9662500023841858
1776794279.122478,3383296,0.9662500023841858
1776794283.272919,3391488,0.9662500023841858
1776794289.3750222,3403776,0.9664843678474426
1776794293.476365,3411968,0.9661328196525574
1776794297.597454,3420160,0.9664843678474426
1776794303.768474,3432448,0.9661328196525574
1776794307.8650339,3440640,0.9664843678474426
1776794313.992429,3452928,0.9668359160423279
1776794318.117457,3461120,0.9668359160423279
1776794324.298673,3473408,0.9668359160423279
1776794328.4278631,3481600,0.9664843678474426
1776794334.5505862,3493888,0.9668359160423279
1776794338.641216,3502080,0.9668359160423279
1776794342.754345,3510272,0.9668359160423279
1776794348.872019,3522560,0.966601550579071
1776794352.9608068,3530752,0.966601550579071
1776794359.1341891,3543040,0.9664843678474426
1776794363.322159,3551232,0.9661328196525574
1776794369.459342,3563520,0.9658984541893005
1776794373.58229,3571712,0.9661328196525574
1776794379.752722,3584000,0.9654296636581421
1776794383.854599,3592192,0.9657812714576721
1776794387.9826188,3600384,0.9657812714576721
1776794394.115499,3612672,0.9657812714576721
1776794398.23775,3620864,0.966015636920929
1776794404.375691,3633152,0.9661328196525574
1776794408.471762,3641344,0.9658984541893005
1776794414.569479,3653632,0.9661328196525574
1776794418.7021089,3661824,0.9661328196525574
1776794422.841593,3670016,0.9657812714576721
1776794428.971224,3682304,0.9657812714576721
1776794433.100746,3690496,0.9657812714576721
1776794439.208357,3702784,0.9657812714576721
1776794443.310286,3710976,0.9656640887260437
1776794449.449837,3723264,0.9656640887260437
1776794453.5672588,3731456,0.9656640887260437
1776794459.7121449,3743744,0.966015636920929
1776794463.875655,3751936,0.966015636920929
1776794467.995858,3760128,0.966015636920929
1776794474.083353,3772416,0.9663671851158142
1776794478.219845,3780608,0.9663671851158142
1776794484.3467982,3792896,0.9663671851158142
1776794488.455279,3801088,0.9663671851158142
1776794494.589386,3813376,0.966015636920929
1776794498.7240279,3821568,0.9657812714576721
1776794504.8517451,3833856,0.9661328196525574
1776794508.965029,3842048,0.966015636920929
1776794513.092396,3850240,0.966015636920929
1776794519.214561,3862528,0.9664843678474426
1776794523.3750038,3870720,0.9662500023841858
1776794529.509301,3883008,0.9658984541893005
1776794533.621666,3891200,0.9654296636581421
1776794539.7685819,3903488,0.9651952981948853
1776794543.882895,3911680,0.9651952981948853
1776794550.023913,3923968,0.966015636920929
1776794554.124267,3932160,0.9656640887260437
1776794558.631354,3940352,0.9655468463897705
1776794564.756268,3952640,0.966015636920929
1776794568.859013,3960832,0.9654296636581421
1776794574.9926121,3973120,0.9657812714576721
1776794579.0717282,3981312,0.9651952981948853
1776794585.2203221,3993600,0.9651952981948853
1776794589.35278,4001792,0.9651952981948853
1776794595.4511948,4014080,0.9654296636581421
1776794599.561106,4022272,0.9654296636581421
1776794603.7045581,4030464,0.9656640887260437
1776794609.817921,4042752,0.9654296636581421
1776794613.9730392,4050944,0.9658984541893005
1776794620.0487602,4063232,0.9663671851158142
1776794624.176637,4071424,0.9664843678474426
1776794630.261235,4083712,0.9663671851158142
1776794634.356864,4091904,0.9663671851158142
1776794638.431823,4100096,0.9663671851158142
1776794644.67204,4112384,0.9664843678474426
1776794648.807134,4120576,0.9664843678474426
1776794654.940825,4132864,0.966601550579071
1776794659.2256691,4141056,0.9669530987739563
1776794666.2942238,4153344,0.35295572876930237
1776794670.303468,4161536,0.9662500023841858
1776794676.454141,4173824,0.9669530987739563
1776794680.532353,4182016,0.9669530987739563
1776794684.643827,4190208,0.9669530987739563
1776794690.759628,4202496,0.9669530987739563
1776794694.815616,4210688,0.9669530987739563
1776794700.95535,4222976,0.9669530987739563
1776794705.0535161,4231168,0.9669530987739563
1776794711.0739572,4243456,0.9669530987739563
1776794715.233193,4251648,0.9669530987739563
1776794721.3007638,4263936,0.9664843678474426
1776794725.423999,4272128,0.9664843678474426
1776794729.523773,4280320,0.9664843678474426
1776794735.706927,4292608,0.9664843678474426
1776794739.7840588,4300800,0.9664843678474426
1776794746.017013,4313088,0.9661328196525574
1776794750.121569,4321280,0.9661328196525574
1776794756.2021592,4333568,0.9656640887260437
1776794760.306892,4341760,0.9656640887260437
1776794766.440625,4354048,0.9661328196525574
1776794770.4967759,4362240,0.9656640887260437
1776794774.6104388,4370432,0.9661328196525574
1776794780.745425,4382720,0.9664843678474426
1776794784.874979,4390912,0.9664843678474426
1776794791.0171058,4403200,0.966015636920929
1776794795.115262,4411392,0.966015636920929
1776794801.2038531,4423680,0.9661328196525574
1776794805.3634791,4431872,0.966015636920929
1776794809.4593978,4440064,0.9658984541893005
1776794815.541866,4452352,0.9663671851158142
1776794819.6592278,4460544,0.9663671851158142
1776794825.811014,4472832,0.9664843678474426
1776794829.884911,4481024,0.9664843678474426
1776794836.1778402,4493312,0.9664843678474426
1776794840.230816,4501504,0.9664843678474426
1776794846.325769,4513792,0.9664843678474426
1776794850.4323761,4521984,0.9668359160423279
1776794854.5401301,4530176,0.9669530987739563
1776794860.6309319,4542464,0.9664843678474426
1776794865.384419,4550656,0.9664843678474426
1776794871.59457,4562944,0.9664843678474426
1776794875.7362611,4571136,0.9664843678474426
1776794881.854732,4583424,0.9669530987739563
1776794885.978486,4591616,0.9669530987739563
1776794892.075993,4603904,0.9669530987739563
1776794896.191139,4612096,0.9669530987739563
1776794900.313099,4620288,0.9669530987739563
1776794906.425853,4632576,0.9669530987739563
1776794910.550482,4640768,0.9669530987739563
1776794916.692661,4653056,0.9669530987739563
1776794920.797477,4661248,0.9669530987739563
1776794926.9514601,4673536,0.9669530987739563
1776794931.066585,4681728,0.9669530987739563
1776794937.1564531,4694016,0.9669530987739563
1776794941.289056,4702208,0.9669530987739563
1776794945.398367,4710400,0.9669530987739563
1776794951.499189,4722688,0.9669530987739563
1776794955.6066601,4730880,0.9669530987739563
1776794961.755609,4743168,0.9669530987739563
1776794965.831027,4751360,0.9669530987739563
1776794972.009589,4763648,0.9669530987739563
1776794976.100918,4771840,0.9669530987739563
1776794980.20717,4780032,0.9669530987739563
1776794986.3062022,4792320,0.9669530987739563
1776794990.392543,4800512,0.9669530987739563
1776794996.475578,4812800,0.9669530987739563
1776795000.602787,4820992,0.9669530987739563
1776795006.7844942,4833280,0.9669530987739563
1776795010.853547,4841472,0.9669530987739563
1776795016.9675221,4853760,0.9669530987739563
1776795021.088214,4861952,0.9669530987739563
1776795025.195522,4870144,0.9669530987739563
1776795031.364361,4882432,0.9669530987739563
1776795035.458163,4890624,0.9669530987739563
1776795041.595566,4902912,0.9669530987739563
1776795045.6851919,4911104,0.9669530987739563
1776795051.804577,4923392,0.9669530987739563
1776795055.8659468,4931584,0.9669530987739563
1776795062.004577,4943872,0.9669530987739563
1776795066.119493,4952064,0.9669530987739563
1776795070.170995,4960256,0.9669530987739563
1776795076.378557,4972544,0.9669530987739563
1776795080.464034,4980736,0.9669530987739563
1776795086.578799,4993024,0.9669530987739563
