wall_time,step,value
1776530912.4038599,1744896,0.0
1776530974.7733393,1751040,0.0
1776531044.722596,1763328,0.0
1776531114.0145059,1775616,0.0
1776531175.1786585,1781760,0.0
1776531245.0589097,1794048,0.0
1776531305.6034822,1800192,0.0
1776531374.9950275,1812480,0.0
1776531445.9375143,1824768,0.0
1776531506.8323736,1830912,0.0
1776531575.6280236,1843200,0.0
1776531645.958681,1855488,0.0
1776531707.3734174,1861632,0.0
1776531776.791628,1873920,0.0
1776531837.0188131,1880064,0.0
1776531908.3239908,1892352,0.0
1776531978.0601072,1904640,0.0
1776532037.9507904,1910784,0.0
1776532108.053859,1923072,0.0
1776532177.7165732,1935360,0.0
1776532238.6491218,1941504,0.0
1776532307.0343733,1953792,0.0
1776532377.5445313,1966080,0.0
1776532438.8104305,1972224,0.0
1776532508.1443152,1984512,0.0
1776532568.7988338,1990656,0.0
1776532639.6109886,2002944,0.0
1776532709.697133,2015232,0.0
1776532770.134626,2021376,0.0
1776532842.1825364,2033664,0.0
1776532911.6557465,2045952,0.0
1776532971.9656265,2052096,0.0
1776533041.7776792,2064384,0.0
1776533103.1627097,2070528,0.0
1776533173.1119246,2082816,0.0
1776533237.1344151,2095104,0.0
1776533295.7471979,2101248,0.0
1776533363.2898693,2113536,0.0
1776533433.686636,2125824,0.0
1776533495.3649478,2131968,0.0
1776533564.9858494,2144256,0.0
1776533625.5645537,2150400,0.0
1776533694.7497683,2162688,0.0
1776533764.3792825,2174976,0.0
1776533825.6910944,2181120,0.0
1776533894.0960348,2193408,0.0
1776533963.6007786,2205696,0.0
1776534024.9367895,2211840,0.0
1776534094.3563366,2224128,0.0
1776534154.8243797,2230272,0.0
1776534224.8649564,2242560,0.0
1776534295.407744,2254848,0.0
1776534355.7043996,2260992,0.0
1776534424.8578143,2273280,0.0
1776534495.0365918,2285568,0.0
1776534556.435039,2291712,0.0
1776534624.9210074,2304000,0.0
1776534685.506712,2310144,0.0
1776534754.6175394,2322432,0.0
1776534824.3955116,2334720,0.0
1776534884.5636926,2340864,0.0
1776534954.5305982,2353152,0.0
1776535023.756084,2365440,0.0
1776535083.7199311,2371584,0.0
1776535153.646516,2383872,0.0
1776535214.432745,2390016,0.0
1776535284.2409353,2402304,0.0
1776535353.0196247,2414592,0.0
1776535414.318411,2420736,0.0
1776535483.7840214,2433024,0.0
1776535553.1906426,2445312,0.0
1776535614.1079483,2451456,0.0
1776535684.209084,2463744,0.0
1776535753.3474026,2476032,0.0
1776535813.6132355,2482176,0.0
1776535883.3449616,2494464,0.0
1776535944.47149,2500608,0.0
1776536013.978951,2512896,0.0
1776536083.3568568,2525184,0.0
1776536144.6620283,2531328,0.0
1776536213.5506172,2543616,0.0
1776536282.6081018,2555904,0.0
1776536344.3943312,2562048,0.0
1776536414.6136003,2574336,0.0
1776536474.813022,2580480,0.0
1776536544.0779185,2592768,0.0
1776536614.786278,2605056,0.0
1776536675.7805598,2611200,0.0
1776536745.2993279,2623488,0.0
1776536816.3030295,2635776,0.0
1776536877.7437327,2641920,0.0
1776536947.433486,2654208,0.0
1776537007.7903628,2660352,0.0
1776537078.1831427,2672640,0.0
1776537147.8429291,2684928,0.0
1776537208.9681113,2691072,0.0
1776537279.5137017,2703360,0.0
1776537349.7335148,2715648,0.0
1776537410.7658987,2721792,0.0
1776537480.351696,2734080,0.0
1776537542.684681,2740224,0.0
1776537611.783971,2752512,0.0
1776537681.07797,2764800,0.0
1776537742.8599951,2770944,0.0
1776537814.206624,2783232,0.0
1776537883.471146,2795520,0.0
1776537944.338406,2801664,0.0
1776538014.3494515,2813952,0.0
1776538076.2802715,2820096,0.0
1776538146.7935386,2832384,0.0
1776538216.45756,2844672,0.0
1776538277.7710147,2850816,0.0
