wall_time,step,value
1776820813.078966,942080,0.0
1776820819.173663,950272,0.0
1776820827.176482,962560,0.0
1776820832.907147,970752,0.0
1776820840.919143,983040,0.0
1776820846.8496902,991232,0.0
1776820854.6559622,1003520,0.0
1776820860.353625,1011712,0.0
1776820868.1037838,1024000,0.0
1776820873.8267488,1032192,0.0
1776820879.5228841,1040384,0.0
1776820887.21622,1052672,0.0
1776820892.90667,1060864,0.0
1776820900.689858,1073152,0.0
1776820906.410686,1081344,0.0
1776820914.132181,1093632,0.0
1776820919.822273,1101824,0.0
1776820925.545734,1110016,0.0
1776820933.291861,1122304,0.0
1776820938.985028,1130496,0.0
1776820946.695387,1142784,0.0
1776820952.415075,1150976,0.0
1776820960.137641,1163264,0.0
1776820965.8135428,1171456,0.0
1776820973.5074801,1183744,0.0
1776820979.206162,1191936,0.0
1776820984.9182222,1200128,0.0
1776820992.685434,1212416,0.0
1776820998.407469,1220608,0.0
1776821006.11182,1232896,0.0
1776821011.7686899,1241088,0.0
1776821019.52139,1253376,0.0
1776821025.278018,1261568,0.0
1776821033.012193,1273856,0.0
1776821038.755254,1282048,0.0
1776821044.4633842,1290240,0.0
1776821052.2502248,1302528,0.0
1776821057.943302,1310720,0.0
1776821065.657873,1323008,0.0
1776821071.347732,1331200,0.0
1776821079.0649128,1343488,0.0
1776821084.762048,1351680,0.0
1776821092.459777,1363968,0.0
1776821098.154637,1372160,0.0
1776821103.875034,1380352,0.0
1776821111.6527722,1392640,0.0
1776821117.3017,1400832,0.0
1776821125.4921448,1413120,0.0
1776821131.108914,1421312,0.0
1776821138.803238,1433600,0.0
1776821144.482677,1441792,0.0
1776821152.2952042,1454080,0.0
1776821157.9669938,1462272,0.0
1776821163.6561012,1470464,0.0
1776821171.3659022,1482752,0.0
1776821177.0467892,1490944,0.0
1776821184.7178829,1503232,0.0
1776821190.383345,1511424,0.0
1776821198.077882,1523712,0.0
1776821203.7524748,1531904,0.0
1776821209.4150798,1540096,0.0
1776821217.173578,1552384,0.0
1776821222.857814,1560576,0.0
1776821230.537775,1572864,0.0
1776821236.191919,1581056,0.0
1776821243.856787,1593344,0.0
1776821249.511285,1601536,0.0
1776821257.180346,1613824,0.0
1776821262.8517902,1622016,0.0
1776821268.5369,1630208,0.0
1776821276.216074,1642496,0.0
1776821281.9104571,1650688,0.0
1776821289.6084201,1662976,0.0
1776821295.37033,1671168,0.0
1776821303.122169,1683456,0.0
1776821308.847038,1691648,0.0
1776821316.5810418,1703936,0.0
1776821322.2906508,1712128,0.0
1776821328.0032482,1720320,0.0
1776821335.706238,1732608,0.0
1776821341.460594,1740800,0.0
1776821349.237376,1753088,0.0
1776821354.915651,1761280,0.0
1776821362.632999,1773568,0.0
1776821368.3636858,1781760,0.0
1776821376.0904498,1794048,0.0
1776821381.773343,1802240,0.0
1776821387.4757278,1810432,0.0
1776821395.148532,1822720,0.0
1776821400.8747258,1830912,0.0
1776821408.6946828,1843200,0.0
1776821414.4787798,1851392,0.0
1776821422.2125828,1863680,0.0
1776821427.954089,1871872,0.0
1776821433.612115,1880064,0.0
1776821441.286346,1892352,0.0
1776821447.0079172,1900544,0.0
1776821454.732172,1912832,0.0
1776821460.3907661,1921024,0.0
1776821468.044868,1933312,0.0
1776821473.698924,1941504,0.0
1776821481.358578,1953792,0.0
1776821487.037079,1961984,0.0
1776821492.7029262,1970176,0.0
1776821500.4942012,1982464,0.0
1776821506.171648,1990656,0.0
1776821513.8567948,2002944,0.0
1776821519.4730408,2011136,0.0
1776821527.132851,2023424,0.0
1776821532.8467572,2031616,0.0
1776821540.513963,2043904,0.0
1776821546.193675,2052096,0.0
1776821551.7959108,2060288,0.0
1776821559.493984,2072576,0.0
1776821565.118262,2080768,0.0
1776821572.788119,2093056,0.0
1776821578.5252101,2101248,0.0
1776821586.2335591,2113536,0.0
1776821591.951243,2121728,0.0
1776821599.572587,2134016,0.0
1776821605.236475,2142208,0.0
1776821610.895925,2150400,0.0
1776821618.584322,2162688,0.0
1776821624.267216,2170880,0.0
1776821632.014705,2183168,0.0
1776821638.1881201,2191360,0.0
1776821647.431421,2203648,0.0
1776821653.973529,2211840,0.0
1776821659.650692,2220032,0.0
1776821667.435074,2232320,0.0
