wall_time,step,value
1776823804.586507,2891776,0.0
1776823812.6430945,2904064,0.0
1776823818.3453186,2912256,0.0
1776823824.017176,2920448,0.0
1776823831.9854817,2932736,0.0
1776823837.8727994,2940928,0.0
1776823845.9929404,2953216,0.0
1776823851.706068,2961408,0.0
1776823859.6772723,2973696,0.0
1776823865.4725356,2981888,0.0
1776823871.3486104,2990080,0.0
1776823879.1903665,3002368,0.0
1776823885.0231042,3010560,0.0
1776823892.8311434,3022848,0.0
1776823898.6496778,3031040,0.0
1776823906.6588686,3043328,0.0
1776823912.414742,3051520,0.0
1776823920.283121,3063808,0.0
1776823926.0755959,3072000,0.0
1776823931.8357487,3080192,0.0
1776823939.7843547,3092480,0.0
1776823945.446317,3100672,0.0
1776823953.4060466,3112960,0.0
1776823959.1383877,3121152,0.0
1776823966.801908,3133440,0.0
1776823972.5256555,3141632,0.0
1776823980.381576,3153920,0.0
1776823986.0884407,3162112,0.0
1776823991.766911,3170304,0.0
1776823999.6336966,3182592,0.0
1776824005.7839665,3190784,0.0
1776824013.5264544,3203072,0.0
1776824019.3159046,3211264,0.0
1776824027.0043783,3223552,0.0
1776824032.7128334,3231744,0.0
1776824040.802275,3244032,0.0
1776824046.6615982,3252224,0.0
1776824052.5738897,3260416,0.0
1776824060.365261,3272704,0.0
1776824066.163625,3280896,0.0
1776824073.9727082,3293184,0.0
1776824079.629047,3301376,0.0
1776824087.2738204,3313664,0.0
1776824092.8900545,3321856,0.0
1776824098.5126991,3330048,0.0
1776824106.2018695,3342336,0.0
1776824112.0110326,3350528,0.0
1776824119.6450858,3362816,0.0
1776824125.2500184,3371008,0.0
1776824132.8690028,3383296,0.0
1776824138.543497,3391488,0.0
1776824146.4537494,3403776,0.0
1776824152.218288,3411968,0.0
1776824158.067062,3420160,0.0
1776824165.8627336,3432448,0.0
1776824171.7014024,3440640,0.0
1776824179.499799,3452928,0.0
1776824185.276503,3461120,0.0
1776824193.229673,3473408,0.0
1776824198.9798245,3481600,0.0
1776824206.803141,3493888,0.0
1776824212.6070828,3502080,0.0
1776824218.279532,3510272,0.0
1776824226.1213746,3522560,0.0
1776824231.9403505,3530752,0.0
1776824239.8501945,3543040,0.0
1776824245.571734,3551232,0.0
1776824253.3571,3563520,0.0
1776824259.1733685,3571712,0.0
1776824267.064281,3584000,0.0
1776824272.969946,3592192,0.0
1776824278.774805,3600384,0.0
1776824286.765027,3612672,0.0
1776824292.555586,3620864,0.0
1776824300.455144,3633152,0.0
1776824306.2331588,3641344,0.0
1776824313.9320614,3653632,0.0
1776824319.668591,3661824,0.0
1776824325.527113,3670016,0.0
1776824333.154464,3682304,0.0
1776824338.8833208,3690496,0.0
1776824346.5975575,3702784,0.0
1776824352.3160067,3710976,0.0
1776824360.0317774,3723264,0.0
1776824365.7260137,3731456,0.0
1776824373.6508303,3743744,0.0
1776824379.3465996,3751936,0.0
1776824385.0526938,3760128,0.0
1776824392.724851,3772416,0.0
1776824398.4003754,3780608,0.0
1776824406.1282985,3792896,0.0
1776824411.8398404,3801088,0.0
1776824419.5216131,3813376,0.0
1776824425.1997285,3821568,0.0
1776824432.9547982,3833856,0.0
1776824438.623845,3842048,0.0
1776824444.314192,3850240,0.0
1776824452.0385265,3862528,0.0
1776824457.7355566,3870720,0.0
1776824465.4701462,3883008,0.0
1776824471.202678,3891200,0.0
1776824478.9490368,3903488,0.0
1776824484.6332285,3911680,0.0
1776824492.5589404,3923968,0.0
1776824498.3072405,3932160,0.0
1776824503.9967113,3940352,0.0
1776824511.6690202,3952640,0.0
1776824517.353719,3960832,0.0
1776824525.106019,3973120,0.0
1776824530.7723055,3981312,0.0
1776824538.4490876,3993600,0.0
1776824544.545452,4001792,0.0
1776824552.213326,4014080,0.0
1776824557.8949432,4022272,0.0
1776824563.516392,4030464,0.0
1776824571.2249274,4042752,0.0
1776824576.9075894,4050944,0.0
1776824584.5544205,4063232,0.0
1776824590.184599,4071424,0.0
1776824598.053197,4083712,0.0
1776824603.7129755,4091904,0.0
1776824609.3613055,4100096,0.0
1776824616.9857938,4112384,0.0
1776824622.6254735,4120576,0.0
1776824630.2775283,4132864,0.0
1776824636.003476,4141056,0.0
1776824643.6912255,4153344,0.0
1776824649.403966,4161536,0.0
1776824657.0823255,4173824,0.0
1776824662.768292,4182016,0.0
1776824668.460638,4190208,0.0
1776824676.128409,4202496,0.0
1776824681.8331556,4210688,0.0
1776824689.5347285,4222976,0.0
1776824695.3382006,4231168,0.0
1776824704.0407019,4243456,0.0
1776824709.7728758,4251648,0.0
1776824717.706316,4263936,0.0
1776824723.4013448,4272128,0.0
1776824729.1104684,4280320,0.0
1776824736.815773,4292608,0.0
1776824742.5530715,4300800,0.0
1776824750.4170835,4313088,0.0
1776824756.1594672,4321280,0.0
1776824763.9126644,4333568,0.0
1776824769.5958931,4341760,0.0
1776824777.2894104,4354048,0.0
1776824783.0244005,4362240,0.0
1776824788.741673,4370432,0.0
1776824796.460075,4382720,0.0
1776824802.168217,4390912,0.0
1776824809.940556,4403200,0.0
1776824815.6650677,4411392,0.0
1776824823.4627485,4423680,0.0
1776824829.1802652,4431872,0.0
1776824834.9130735,4440064,0.0
1776824842.639028,4452352,0.0
1776824848.378865,4460544,0.0
1776824856.0850174,4472832,0.0
1776824861.8016489,4481024,0.0
1776824869.5294569,4493312,0.0
1776824875.229073,4501504,0.0
1776824883.046317,4513792,0.0
1776824888.7674353,4521984,0.0
1776824894.5312433,4530176,0.0
1776824902.232795,4542464,0.0
1776824907.9661193,4550656,0.0
1776824915.63455,4562944,0.0
1776824921.3305945,4571136,0.0
1776824929.040533,4583424,0.0
1776824934.7610145,4591616,0.0
