Wall time,Step,Value
1776734286.9989524,1323008,0.9632031321525574
1776734309.4668276,1331200,0.963085949420929
1776734341.92475,1343488,0.9632031321525574
1776734363.8625867,1351680,0.9632031321525574
1776734396.3992016,1363968,0.9623827934265137
1776734419.175332,1372160,0.9627344012260437
1776734443.077204,1380352,0.9628515839576721
1776734478.6875954,1392640,0.9629687666893005
1776734502.0456007,1400832,0.963085949420929
1776734527.8577259,1413120,0.9622656106948853
1776734537.6767945,1421312,0.9622656106948853
1776734551.9988346,1433600,0.9627344012260437
1776734561.5938118,1441792,0.9626171588897705
1776734576.4515321,1454080,0.9623827934265137
1776734586.4281735,1462272,0.9627344012260437
1776734596.5774257,1470464,0.9620312452316284
1776734611.2685714,1482752,0.9621484279632568
1776734621.287937,1490944,0.9623827934265137
1776734635.6562848,1503232,0.9617968797683716
1776734645.2944682,1511424,0.9622656106948853
1776734659.2570992,1523712,0.9623827934265137
1776734668.9669425,1531904,0.9626171588897705
1776734678.67531,1540096,0.9621484279632568
1776734694.2801883,1552384,0.9622656106948853
1776734704.9510098,1560576,0.9621484279632568
1776734719.628242,1572864,0.9627344012260437
1776734729.3244905,1581056,0.9623827934265137
1776734743.914702,1593344,0.9626171588897705
1776734754.2186337,1601536,0.9619140625
1776734768.8973904,1613824,0.9628515839576721
1776734778.6988966,1622016,0.9626171588897705
1776734788.4442854,1630208,0.9624999761581421
1776734802.4720745,1642496,0.9628515839576721
1776734813.1459887,1650688,0.9624999761581421
1776734828.0920093,1662976,0.9626171588897705
1776734838.2075622,1671168,0.9622656106948853
1776734853.3410687,1683456,0.9626171588897705
1776734863.936418,1691648,0.9626171588897705
1776734879.7144141,1703936,0.9622656106948853
1776734889.9970317,1712128,0.9623827934265137
1776734900.2858388,1720320,0.9622656106948853
1776734915.0131395,1732608,0.9622656106948853
1776734926.9712174,1740800,0.9620312452316284
