Wall time,Step,Value
1776735093.4522097,12288,0.025533854961395264
1776735118.3523605,20480,0.06834635138511658
1776735147.3115964,32768,0.024778645485639572
1776735171.6127825,40960,0.07298176735639572
1776735201.5509336,53248,0.04772135242819786
1776735228.1585464,61440,0.012942708097398281
1776735257.8296854,73728,0.09223958104848862
1776735281.4595654,81920,0.0936979129910469
1776735306.6277864,90112,0.14817708730697632
1776735337.1288087,102400,0.0897916629910469
1776735359.7562554,110592,0.14027343690395355
1776735386.1413994,122880,0.17769531905651093
1776735408.0045042,131072,0.28214845061302185
1776735432.7265685,143360,0.4582812488079071
1776735450.16774,151552,0.47669270634651184
1776735470.8788676,163840,0.6220182180404663
1776735486.6035688,172032,0.662096381187439
1776735500.63734,180224,0.6949739456176758
1776735516.998147,192512,0.7919400930404663
1776735529.0543604,200704,0.832604169845581
1776735545.681196,212992,0.8776041865348816
1776735556.379576,221184,0.9239453077316284
1776735571.769042,233472,0.9237109422683716
1776735582.5334022,241664,0.9369531273841858
1776735597.2598531,253952,0.9408203363418579
1776735607.6411583,262144,0.9428125023841858
1776735617.296598,270336,0.9479687213897705
1776735631.239237,282624,0.9511328339576721
1776735641.3064733,290816,0.9504296779632568
1776735656.128529,303104,0.9532421827316284
1776735666.0740392,311296,0.9544140696525574
1776735680.763835,323584,0.9547656178474426
1776735690.5791721,331776,0.9558203220367432
1776735704.7712228,344064,0.9559375047683716
1776735714.1502674,352256,0.9553515911102295
1776735723.7394578,360448,0.9562890529632568
1776735737.5496366,372736,0.9557031393051147
1776735747.1794088,380928,0.9560546875
1776735761.4571478,393216,0.9564062356948853
1776735771.979813,401408,0.9557031393051147
1776735787.8997784,413696,0.9561718702316284
1776735797.331215,421888,0.9553515911102295
1776735806.7540884,430080,0.957226574420929
1776735821.1909266,442368,0.9546484351158142
1776735831.6669562,450560,0.9566406011581421
1776735846.3616862,462848,0.9551171660423279
1776735855.923753,471040,0.9562890529632568
1776735869.7146173,483328,0.9569922089576721
1776735879.504214,491520,0.9569922089576721
1776735894.6911006,503808,0.9560546875
1776735904.5069683,512000,0.9568750262260437
1776735914.8522305,520192,0.9561718702316284
1776735930.2617157,532480,0.9561718702316284
1776735940.2959683,540672,0.9558203220367432
1776735955.128944,552960,0.9567577838897705
1776735965.3156064,561152,0.9557031393051147
1776735979.2804356,573440,0.9561718702316284
1776735988.8301337,581632,0.9560546875
1776736002.949659,593920,0.9559375047683716
1776736012.5299172,602112,0.9552343487739563
1776736022.8647304,610304,0.9555859565734863
1776736037.0964823,622592,0.9564062356948853
1776736047.0600593,630784,0.9562890529632568
1776736061.4494731,643072,0.9553515911102295
1776736071.0159638,651264,0.9576953053474426
1776736084.9144828,663552,0.9564062356948853
1776736094.5030327,671744,0.9571093916893005
1776736108.4428828,684032,0.9575781226158142
1776736117.9528034,692224,0.9561718702316284
1776736128.914148,700416,0.9567577838897705
1776736144.597521,712704,0.9559375047683716
1776736154.3109398,720896,0.9566406011581421
1776736168.3206189,733184,0.9560546875
1776736177.9565372,741376,0.9557031393051147
1776736193.5043771,753664,0.9555859565734863
1776736204.0547879,761856,0.9565234184265137
1776736214.3174229,770048,0.9571093916893005
1776736228.0366812,782336,0.9567577838897705
1776736237.6885514,790528,0.9579296708106995
1776736252.4068286,802816,0.9580468535423279
1776736263.1363044,811008,0.9581640362739563
1776736278.1679344,823296,0.9581640362739563
1776736288.1599576,831488,0.9585156440734863
