Wall time,Step,Value
1774832121.091506,1433600,30.733333587646484
1774832124.582067,1441792,32.93333435058594
1774832129.651766,1454080,29.83333396911621
1774832133.0969112,1462272,25.83333396911621
1774832136.528574,1470464,25.5
1774832141.646666,1482752,26.33333396911621
1774832145.105129,1490944,31.433332443237305
1774832150.1512609,1503232,22.633333206176758
1774832153.62594,1511424,26.799999237060547
1774832158.741051,1523712,33.36666488647461
1774832162.195461,1531904,28.133333206176758
1774832165.671061,1540096,29.100000381469727
1774832170.74932,1552384,26.16666603088379
1774832174.2623,1560576,27.433332443237305
1774832179.372834,1572864,31.33333396911621
1774832182.856409,1581056,29.133333206176758
1774832187.917283,1593344,30.299999237060547
1774832191.363519,1601536,29.866666793823242
1774832196.46703,1613824,34.86666488647461
1774832199.9833112,1622016,30.366666793823242
1774832203.425944,1630208,28.46666717529297
1774832208.471367,1642496,23.16666603088379
1774832211.923321,1650688,28.899999618530273
1774832217.056788,1662976,30.233333587646484
1774832220.530397,1671168,33.13333511352539
1774832225.616467,1683456,29.700000762939453
1774832229.08379,1691648,29.733333587646484
1774832234.215359,1703936,21.866666793823242
1774832237.703624,1712128,29.866666793823242
1774832241.224639,1720320,33.43333435058594
1774832246.307295,1732608,29.53333282470703
1774832249.7620711,1740800,27.633333206176758
1774832254.8755682,1753088,31.700000762939453
1774832258.350772,1761280,29.83333396911621
1774832263.456137,1773568,33.53333282470703
1774832266.960109,1781760,32.46666717529297
1774832272.0415628,1794048,31.899999618530273
1774832275.501187,1802240,31.433332443237305
1774832278.9399328,1810432,28.066667556762695
1774832283.980386,1822720,24.399999618530273
1774832287.404605,1830912,21.399999618530273
1774832292.469132,1843200,22.66666603088379
1774832295.909458,1851392,26.33333396911621
1774832301.1541388,1863680,44.79999923706055
1774832304.6151512,1871872,31.299999237060547
1774832308.047179,1880064,26.899999618530273
1774832313.31916,1892352,30.0
1774832316.6542358,1900544,29.933332443237305
1774832321.512119,1912832,25.366666793823242
1774832324.910025,1921024,30.366666793823242
1774832329.778409,1933312,25.399999618530273
1774832333.115008,1941504,29.566667556762695
1774832338.0596569,1953792,38.06666564941406
1774832341.408213,1961984,30.899999618530273
1774832344.734346,1970176,29.0
1774832349.664306,1982464,27.66666603088379
1774832352.973674,1990656,25.233333587646484
1774832357.919771,2002944,36.66666793823242
1774832361.244969,2011136,29.366666793823242
1774832366.135041,2023424,28.700000762939453
1774832369.474692,2031616,30.700000762939453
1774832374.428191,2043904,35.5
1774832377.808532,2052096,36.46666717529297
1774832381.13097,2060288,27.700000762939453
1774832386.02948,2072576,30.366666793823242
1774832389.33581,2080768,26.733333587646484
1774832394.2405388,2093056,30.933332443237305
1774832397.5783172,2101248,30.33333396911621
1774832402.480829,2113536,26.46666717529297
1774832405.806368,2121728,27.733333587646484
1774832410.705933,2134016,27.96666717529297
1774832414.047839,2142208,29.433332443237305
1774832417.471555,2150400,33.03333282470703
1774832422.4114509,2162688,37.733333587646484
1774832425.754405,2170880,31.566667556762695
1774832430.675578,2183168,34.06666564941406
1774832434.096592,2191360,41.63333511352539
1774832439.027733,2203648,30.0
1774832442.391253,2211840,32.70000076293945
1774832445.779202,2220032,35.733333587646484
1774832450.683997,2232320,31.799999237060547
1774832454.056554,2240512,34.13333511352539
1774832458.966986,2252800,30.100000381469727
1774832462.280097,2260992,25.96666717529297
1774832467.1536949,2273280,27.399999618530273
1774832470.566519,2281472,34.5
1774832475.4630709,2293760,26.700000762939453
1774832478.8288388,2301952,33.900001525878906
1774832482.133545,2310144,24.33333396911621
1774832487.0639849,2322432,25.433332443237305
1774832490.39456,2330624,28.133333206176758
1774832495.305753,2342912,26.566667556762695
1774832498.684327,2351104,34.96666717529297
1774832503.5786319,2363392,26.96666717529297
1774832506.883858,2371584,26.899999618530273
1774832511.799097,2383872,30.899999618530273
1774832515.124584,2392064,27.866666793823242
1774832518.4376562,2400256,27.0
1774832523.396356,2412544,33.43333435058594
1774832526.7409139,2420736,30.600000381469727
1774832531.669307,2433024,32.400001525878906
1774832535.0155451,2441216,31.299999237060547
1774832539.90915,2453504,28.399999618530273
1774832543.232372,2461696,27.96666717529297
1774832548.431681,2473984,27.399999618530273
1774832551.764836,2482176,28.299999237060547
1774832555.05729,2490368,22.733333587646484
1774832559.997931,2502656,29.33333396911621
1774832563.35834,2510848,31.766666412353516
1774832568.272525,2523136,30.299999237060547
1774832571.6061518,2531328,27.5
1774832576.4913101,2543616,27.233333587646484
1774832579.82599,2551808,29.066667556762695
1774832583.1496089,2560000,27.03333282470703
1774832588.103076,2572288,34.46666717529297
1774832591.466044,2580480,32.733333587646484
1774832596.3773088,2592768,30.066667556762695
1774832599.671297,2600960,24.03333282470703
1774832604.5593002,2613248,28.633333206176758
1774832607.876068,2621440,26.700000762939453
1774832612.8703942,2633728,39.599998474121094
1774832616.255988,2641920,32.06666564941406
1774832619.598421,2650112,30.46666717529297
1774832624.539307,2662400,29.266666412353516
1774832627.8796248,2670592,29.066667556762695
1774832632.775428,2682880,30.366666793823242
1774832636.1518562,2691072,34.83333206176758
1774832641.066258,2703360,29.566667556762695
